Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
27/11/2002,Wheat,1,Patna,FAQ,Patna City,900,750,850,Bihar,UP 308
17/10/2002,Onion,23,Patna,FAQ,Patna City,900,750,800,Bihar,Red
31/10/2002,Onion,23,Patna,FAQ,Patna City,900,750,850,Bihar,Red
02/11/2002,Onion,23,Patna,FAQ,Patna City,900,750,850,Bihar,Red
21/11/2002,Onion,23,Patna,FAQ,Patna City,1000,800,900,Bihar,Red
04/12/2002,Onion,23,Patna,FAQ,Patna City,800,700,750,Bihar,Red
23/12/2002,Onion,23,Patna,FAQ,Patna City,600,500,550,Bihar,Red
27/12/2002,Onion,23,Patna,FAQ,Patna City,600,500,550,Bihar,Red
30/12/2002,Onion,23,Patna,FAQ,Patna City,600,500,550,Bihar,Red
31/12/2002,Onion,23,Patna,FAQ,Patna City,600,500,550,Bihar,Red
21/01/2013,Tomato,78,Patna,FAQ,Patna City,1300,1200,1250,Bihar,Hybrid
02/04/2013,Tomato,78,Patna,FAQ,Patna City,1000,800,900,Bihar,Hybrid
08/05/2013,Tomato,78,Patna,FAQ,Patna City,800,700,750,Bihar,Hybrid
10/05/2013,Tomato,78,Patna,FAQ,Patna City,800,700,750,Bihar,Hybrid
18/01/2013,Tomato,78,Patna,FAQ,Patna City,1100,1000,1050,Bihar,Local
21/01/2013,Tomato,78,Patna,FAQ,Patna City,1100,900,1000,Bihar,Local
26/02/2013,Tomato,78,Patna,FAQ,Patna City,500,400,450,Bihar,Local
26/03/2013,Tomato,78,Patna,FAQ,Patna City,850,800,825,Bihar,Local
04/04/2013,Tomato,78,Patna,FAQ,Patna City,1200,1000,1100,Bihar,Local
11/04/2013,Tomato,78,Patna,FAQ,Patna City,1000,800,900,Bihar,Local
30/04/2013,Tomato,78,Patna,FAQ,Patna City,900,750,825,Bihar,Local
20/01/2004,Wheat,1,Patna,FAQ,Patna City,900,850,875,Bihar,UP 308
04/02/2004,Wheat,1,Patna,FAQ,Patna City,1000,850,900,Bihar,UP 308
07/02/2004,Wheat,1,Patna,FAQ,Patna City,1000,850,900,Bihar,UP 308
21/02/2004,Wheat,1,Patna,FAQ,Patna City,900,800,850,Bihar,UP 308
24/03/2004,Wheat,1,Patna,FAQ,Patna City,900,800,850,Bihar,UP 308
01/04/2004,Wheat,1,Patna,FAQ,Patna City,900,800,850,Bihar,UP 308
10/04/2004,Wheat,1,Patna,FAQ,Patna City,800,750,780,Bihar,UP 308
08/05/2004,Wheat,1,Patna,FAQ,Patna City,800,750,775,Bihar,UP 308
03/06/2004,Wheat,1,Patna,FAQ,Patna City,800,750,775,Bihar,UP 308
07/06/2004,Wheat,1,Patna,FAQ,Patna City,800,750,775,Bihar,UP 308
10/06/2004,Wheat,1,Patna,FAQ,Patna City,800,750,775,Bihar,UP 308
16/06/2004,Wheat,1,Patna,FAQ,Patna City,800,750,775,Bihar,UP 308
05/07/2004,Wheat,1,Patna,FAQ,Patna City,900,775,825,Bihar,UP 308
06/07/2004,Wheat,1,Patna,FAQ,Patna City,900,775,800,Bihar,UP 308
13/07/2004,Wheat,1,Patna,FAQ,Patna City,900,775,850,Bihar,UP 308
22/07/2004,Wheat,1,Patna,FAQ,Patna City,900,800,850,Bihar,UP 308
29/07/2004,Wheat,1,Patna,FAQ,Patna City,900,800,850,Bihar,UP 308
03/08/2004,Wheat,1,Patna,FAQ,Patna City,900,800,850,Bihar,UP 308
05/08/2004,Wheat,1,Patna,FAQ,Patna City,900,820,850,Bihar,UP 308
12/08/2004,Wheat,1,Patna,FAQ,Patna City,900,820,850,Bihar,UP 308
27/08/2004,Wheat,1,Patna,FAQ,Patna City,1000,875,900,Bihar,UP 308
01/09/2004,Wheat,1,Patna,FAQ,Patna City,1000,875,900,Bihar,UP 308
02/09/2004,Wheat,1,Patna,FAQ,Patna City,1000,875,900,Bihar,UP 308
06/09/2004,Wheat,1,Patna,FAQ,Patna City,1000,875,900,Bihar,UP 308
09/09/2004,Wheat,1,Patna,FAQ,Patna City,1000,875,900,Bihar,UP 308
10/09/2004,Wheat,1,Patna,FAQ,Patna City,1000,875,900,Bihar,UP 308
11/09/2004,Wheat,1,Patna,FAQ,Patna City,1000,875,900,Bihar,UP 308
13/09/2004,Wheat,1,Patna,FAQ,Patna City,1000,875,900,Bihar,UP 308
17/09/2004,Wheat,1,Patna,FAQ,Patna City,1000,875,925,Bihar,UP 308
20/09/2004,Wheat,1,Patna,FAQ,Patna City,1000,900,950,Bihar,UP 308
30/09/2004,Wheat,1,Patna,FAQ,Patna City,1000,900,950,Bihar,UP 308
13/10/2004,Wheat,1,Patna,FAQ,Patna City,1000,900,950,Bihar,UP 308
19/10/2004,Wheat,1,Patna,FAQ,Patna City,1000,920,975,Bihar,UP 308
05/11/2004,Wheat,1,Patna,FAQ,Patna City,1000,900,950,Bihar,UP 308
25/11/2004,Wheat,1,Patna,FAQ,Patna City,950,850,900,Bihar,UP 308
27/11/2004,Wheat,1,Patna,FAQ,Patna City,950,850,900,Bihar,UP 308
06/12/2004,Wheat,1,Patna,FAQ,Patna City,950,850,900,Bihar,UP 308
09/12/2004,Wheat,1,Patna,FAQ,Patna City,950,850,900,Bihar,UP 308
10/12/2004,Wheat,1,Patna,FAQ,Patna City,950,850,900,Bihar,UP 308
16/12/2004,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
17/12/2004,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
20/12/2004,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
23/12/2004,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
24/12/2004,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
27/12/2004,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
31/12/2004,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
06/01/2004,Onion,23,Patna,FAQ,Patna City,1000,800,900,Bihar,Red
30/01/2004,Onion,23,Patna,FAQ,Patna City,1200,1000,1100,Bihar,Red
31/01/2004,Onion,23,Patna,FAQ,Patna City,1200,1000,1100,Bihar,Red
09/02/2004,Onion,23,Patna,FAQ,Patna City,1200,1000,1100,Bihar,Red
21/02/2004,Onion,23,Patna,FAQ,Patna City,1200,1000,1100,Bihar,Red
26/02/2004,Onion,23,Patna,FAQ,Patna City,1200,1100,1150,Bihar,Red
28/02/2004,Onion,23,Patna,FAQ,Patna City,1200,1000,1100,Bihar,Red
09/03/2004,Onion,23,Patna,FAQ,Patna City,1200,1000,1150,Bihar,Red
19/03/2004,Onion,23,Patna,FAQ,Patna City,1200,1000,1100,Bihar,Red
23/03/2004,Onion,23,Patna,FAQ,Patna City,1200,1000,1100,Bihar,Red
28/07/2004,Onion,23,Patna,FAQ,Patna City,800,650,700,Bihar,Red
29/07/2004,Onion,23,Patna,FAQ,Patna City,800,650,700,Bihar,Red
04/08/2004,Onion,23,Patna,FAQ,Patna City,800,650,700,Bihar,Red
16/08/2004,Onion,23,Patna,FAQ,Patna City,800,650,700,Bihar,Red
01/09/2004,Onion,23,Patna,FAQ,Patna City,900,750,800,Bihar,Red
02/09/2004,Onion,23,Patna,FAQ,Patna City,900,750,800,Bihar,Red
08/09/2004,Onion,23,Patna,FAQ,Patna City,900,750,800,Bihar,Red
18/09/2004,Onion,23,Patna,FAQ,Patna City,900,750,800,Bihar,Red
20/09/2004,Onion,23,Patna,FAQ,Patna City,900,750,850,Bihar,Red
22/09/2004,Onion,23,Patna,FAQ,Patna City,900,750,800,Bihar,Red
25/09/2004,Onion,23,Patna,FAQ,Patna City,900,750,800,Bihar,Red
04/10/2004,Onion,23,Patna,FAQ,Patna City,900,750,850,Bihar,Red
16/10/2004,Onion,23,Patna,FAQ,Patna City,900,780,850,Bihar,Red
19/10/2004,Onion,23,Patna,FAQ,Patna City,900,780,850,Bihar,Red
26/10/2004,Onion,23,Patna,FAQ,Patna City,900,780,825,Bihar,Red
28/10/2004,Onion,23,Patna,FAQ,Patna City,900,780,850,Bihar,Red
03/12/2004,Onion,23,Patna,FAQ,Patna City,700,600,650,Bihar,Red
14/12/2004,Onion,23,Patna,FAQ,Patna City,800,700,750,Bihar,Red
18/12/2004,Onion,23,Patna,FAQ,Patna City,800,700,750,Bihar,Red
20/12/2004,Onion,23,Patna,FAQ,Patna City,800,700,750,Bihar,Red
21/12/2004,Onion,23,Patna,FAQ,Patna City,800,700,750,Bihar,Red
22/12/2004,Onion,23,Patna,FAQ,Patna City,800,700,750,Bihar,Red
02/01/2004,Potato,24,Patna,FAQ,Patna City,500,400,450,Bihar,Desi
12/02/2004,Potato,24,Patna,FAQ,Patna City,400,300,350,Bihar,Desi
13/03/2004,Potato,24,Patna,FAQ,Patna City,300,260,275,Bihar,Desi
24/03/2004,Potato,24,Patna,FAQ,Patna City,300,275,280,Bihar,Desi
01/04/2004,Potato,24,Patna,FAQ,Patna City,300,275,280,Bihar,Desi
12/04/2004,Potato,24,Patna,FAQ,Patna City,300,275,280,Bihar,Desi
04/05/2004,Potato,24,Patna,FAQ,Patna City,350,300,325,Bihar,Desi
03/07/2004,Potato,24,Patna,FAQ,Patna City,700,600,650,Bihar,Desi
08/07/2004,Potato,24,Patna,FAQ,Patna City,700,600,650,Bihar,Desi
16/07/2004,Potato,24,Patna,FAQ,Patna City,700,600,650,Bihar,Desi
17/07/2004,Potato,24,Patna,FAQ,Patna City,700,600,650,Bihar,Desi
29/07/2004,Potato,24,Patna,FAQ,Patna City,800,650,700,Bihar,Desi
11/08/2004,Potato,24,Patna,FAQ,Patna City,800,650,700,Bihar,Desi
18/08/2004,Potato,24,Patna,FAQ,Patna City,800,650,700,Bihar,Desi
20/08/2004,Potato,24,Patna,FAQ,Patna City,800,650,700,Bihar,Desi
28/08/2004,Potato,24,Patna,FAQ,Patna City,900,700,800,Bihar,Desi
03/09/2004,Potato,24,Patna,FAQ,Patna City,900,700,800,Bihar,Desi
08/09/2004,Potato,24,Patna,FAQ,Patna City,900,725,800,Bihar,Desi
14/09/2004,Potato,24,Patna,FAQ,Patna City,900,725,800,Bihar,Desi
16/09/2004,Potato,24,Patna,FAQ,Patna City,800,700,750,Bihar,Desi
17/09/2004,Potato,24,Patna,FAQ,Patna City,800,700,750,Bihar,Desi
23/09/2004,Potato,24,Patna,FAQ,Patna City,800,700,750,Bihar,Desi
30/09/2004,Potato,24,Patna,FAQ,Patna City,800,700,750,Bihar,Desi
04/10/2004,Potato,24,Patna,FAQ,Patna City,800,700,750,Bihar,Desi
05/10/2004,Potato,24,Patna,FAQ,Patna City,800,700,750,Bihar,Desi
09/10/2004,Potato,24,Patna,FAQ,Patna City,800,700,750,Bihar,Desi
18/10/2004,Potato,24,Patna,FAQ,Patna City,800,700,750,Bihar,Desi
10/11/2004,Potato,24,Patna,FAQ,Patna City,800,700,750,Bihar,Desi
13/11/2004,Potato,24,Patna,FAQ,Patna City,800,700,750,Bihar,Desi
17/11/2004,Potato,24,Patna,FAQ,Patna City,800,700,750,Bihar,Desi
25/11/2004,Potato,24,Patna,FAQ,Patna City,800,700,750,Bihar,Desi
04/12/2004,Potato,24,Patna,FAQ,Patna City,700,600,650,Bihar,Desi
10/12/2004,Potato,24,Patna,FAQ,Patna City,700,600,650,Bihar,Desi
14/12/2004,Potato,24,Patna,FAQ,Patna City,700,600,650,Bihar,Desi
15/12/2004,Potato,24,Patna,FAQ,Patna City,600,500,550,Bihar,Desi
16/12/2004,Potato,24,Patna,FAQ,Patna City,600,500,550,Bihar,Desi
20/12/2004,Potato,24,Patna,FAQ,Patna City,600,500,550,Bihar,Desi
22/12/2004,Potato,24,Patna,FAQ,Patna City,600,500,550,Bihar,Desi
27/12/2004,Potato,24,Patna,FAQ,Patna City,600,500,550,Bihar,Desi
20/03/2013,Onion,23,Patna,FAQ,Patna City,1300,1200,1250,Bihar,Nasik
26/03/2013,Onion,23,Patna,FAQ,Patna City,1300,1200,1250,Bihar,Nasik
03/04/2013,Onion,23,Patna,FAQ,Patna City,1350,1200,1275,Bihar,Nasik
11/04/2013,Onion,23,Patna,FAQ,Patna City,1250,1150,1200,Bihar,Nasik
18/01/2013,Potato,24,Patna,FAQ,Patna City,800,700,750,Bihar,F.A.Q.
06/02/2013,Potato,24,Patna,FAQ,Patna City,700,600,650,Bihar,F.A.Q.
21/01/2013,Wheat,1,Patna,FAQ,Patna City,2125,2125,2125,Bihar,Kalyan
04/01/2005,Wheat,1,Patna,FAQ,Patna City,1000,850,900,Bihar,MP(Desi)
06/01/2005,Wheat,1,Patna,FAQ,Patna City,1000,850,900,Bihar,MP(Desi)
20/01/2005,Wheat,1,Patna,FAQ,Patna City,1000,870,900,Bihar,MP(Desi)
31/01/2005,Wheat,1,Patna,FAQ,Patna City,1000,870,900,Bihar,MP(Desi)
01/01/2005,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
08/02/2005,Wheat,1,Patna,FAQ,Patna City,1000,880,940,Bihar,UP 308
16/02/2005,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
28/02/2005,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
03/03/2005,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
05/03/2005,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
18/03/2005,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
19/03/2005,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
21/03/2005,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
24/03/2005,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
29/03/2005,Wheat,1,Patna,FAQ,Patna City,1000,850,900,Bihar,UP 308
02/04/2005,Wheat,1,Patna,FAQ,Patna City,1000,850,925,Bihar,UP 308
06/04/2005,Wheat,1,Patna,FAQ,Patna City,900,825,850,Bihar,UP 308
08/04/2005,Wheat,1,Patna,FAQ,Patna City,900,825,850,Bihar,UP 308
11/04/2005,Wheat,1,Patna,FAQ,Patna City,900,825,850,Bihar,UP 308
13/04/2005,Wheat,1,Patna,FAQ,Patna City,900,825,850,Bihar,UP 308
04/05/2005,Wheat,1,Patna,FAQ,Patna City,900,800,850,Bihar,UP 308
12/05/2005,Wheat,1,Patna,FAQ,Patna City,900,800,850,Bihar,UP 308
16/05/2005,Wheat,1,Patna,FAQ,Patna City,900,800,850,Bihar,UP 308
18/05/2005,Wheat,1,Patna,FAQ,Patna City,900,800,850,Bihar,UP 308
19/05/2005,Wheat,1,Patna,FAQ,Patna City,900,800,850,Bihar,UP 308
21/05/2005,Wheat,1,Patna,FAQ,Patna City,900,800,850,Bihar,UP 308
30/05/2005,Wheat,1,Patna,FAQ,Patna City,900,800,850,Bihar,UP 308
31/05/2005,Wheat,1,Patna,FAQ,Patna City,900,800,850,Bihar,UP 308
02/06/2005,Wheat,1,Patna,FAQ,Patna City,900,800,850,Bihar,UP 308
10/06/2005,Wheat,1,Patna,FAQ,Patna City,900,820,860,Bihar,UP 308
17/06/2005,Wheat,1,Patna,FAQ,Patna City,950,850,900,Bihar,UP 308
18/06/2005,Wheat,1,Patna,FAQ,Patna City,950,850,900,Bihar,UP 308
28/06/2005,Wheat,1,Patna,FAQ,Patna City,950,850,900,Bihar,UP 308
01/07/2005,Wheat,1,Patna,FAQ,Patna City,950,850,900,Bihar,UP 308
12/07/2005,Wheat,1,Patna,FAQ,Patna City,950,850,900,Bihar,UP 308
19/07/2005,Wheat,1,Patna,FAQ,Patna City,1000,875,900,Bihar,UP 308
20/07/2005,Wheat,1,Patna,FAQ,Patna City,1000,875,950,Bihar,UP 308
01/08/2005,Wheat,1,Patna,FAQ,Patna City,1000,870,935,Bihar,UP 308
06/08/2005,Wheat,1,Patna,FAQ,Patna City,1000,870,935,Bihar,UP 308
10/08/2005,Wheat,1,Patna,FAQ,Patna City,1000,870,900,Bihar,UP 308
12/08/2005,Wheat,1,Patna,FAQ,Patna City,1000,870,900,Bihar,UP 308
06/09/2005,Wheat,1,Patna,FAQ,Patna City,1000,870,950,Bihar,UP 308
08/09/2005,Wheat,1,Patna,FAQ,Patna City,1000,870,950,Bihar,UP 308
15/09/2005,Wheat,1,Patna,FAQ,Patna City,1000,870,950,Bihar,UP 308
19/09/2005,Wheat,1,Patna,FAQ,Patna City,1000,875,950,Bihar,UP 308
01/10/2005,Wheat,1,Patna,FAQ,Patna City,1000,875,950,Bihar,UP 308
05/10/2005,Wheat,1,Patna,FAQ,Patna City,1000,860,950,Bihar,UP 308
07/10/2005,Wheat,1,Patna,FAQ,Patna City,1000,860,950,Bihar,UP 308
13/10/2005,Wheat,1,Patna,FAQ,Patna City,1000,860,950,Bihar,UP 308
14/10/2005,Wheat,1,Patna,FAQ,Patna City,1000,860,950,Bihar,UP 308
21/10/2005,Wheat,1,Patna,FAQ,Patna City,1000,870,950,Bihar,UP 308
05/11/2005,Wheat,1,Patna,FAQ,Patna City,1000,870,900,Bihar,UP 308
10/11/2005,Wheat,1,Patna,FAQ,Patna City,1000,870,950,Bihar,UP 308
11/11/2005,Wheat,1,Patna,FAQ,Patna City,1000,870,950,Bihar,UP 308
14/11/2005,Wheat,1,Patna,FAQ,Patna City,1000,900,950,Bihar,UP 308
21/11/2005,Wheat,1,Patna,FAQ,Patna City,1000,900,950,Bihar,UP 308
23/11/2005,Wheat,1,Patna,FAQ,Patna City,1000,900,950,Bihar,UP 308
29/11/2005,Wheat,1,Patna,FAQ,Patna City,1000,925,950,Bihar,UP 308
09/12/2005,Wheat,1,Patna,FAQ,Patna City,1000,925,975,Bihar,UP 308
16/12/2005,Wheat,1,Patna,FAQ,Patna City,1000,925,975,Bihar,UP 308
19/12/2005,Wheat,1,Patna,FAQ,Patna City,1000,925,975,Bihar,UP 308
23/12/2005,Wheat,1,Patna,FAQ,Patna City,1000,950,975,Bihar,UP 308
01/01/2005,Potato,24,Patna,FAQ,Patna City,600,500,550,Bihar,Desi
11/01/2005,Potato,24,Patna,FAQ,Patna City,600,500,550,Bihar,Desi
14/01/2005,Potato,24,Patna,FAQ,Patna City,500,400,450,Bihar,Desi
20/01/2005,Potato,24,Patna,FAQ,Patna City,500,400,450,Bihar,Desi
24/01/2005,Potato,24,Patna,FAQ,Patna City,500,400,450,Bihar,Desi
29/01/2005,Potato,24,Patna,FAQ,Patna City,500,400,450,Bihar,Desi
09/02/2005,Potato,24,Patna,FAQ,Patna City,450,350,400,Bihar,Desi
12/02/2005,Potato,24,Patna,FAQ,Patna City,450,350,400,Bihar,Desi
15/02/2005,Potato,24,Patna,FAQ,Patna City,400,300,350,Bihar,Desi
28/02/2005,Potato,24,Patna,FAQ,Patna City,350,250,300,Bihar,Desi
02/03/2005,Potato,24,Patna,FAQ,Patna City,300,200,250,Bihar,Desi
03/03/2005,Potato,24,Patna,FAQ,Patna City,300,200,250,Bihar,Desi
09/03/2005,Potato,24,Patna,FAQ,Patna City,400,275,325,Bihar,Desi
01/04/2005,Potato,24,Patna,FAQ,Patna City,500,375,450,Bihar,Desi
09/04/2005,Potato,24,Patna,FAQ,Patna City,600,470,535,Bihar,Desi
13/04/2005,Potato,24,Patna,FAQ,Patna City,600,470,525,Bihar,Desi
13/05/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
17/05/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
25/05/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
27/05/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
31/05/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
01/06/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
02/06/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
07/06/2005,Potato,24,Patna,FAQ,Patna City,800,650,700,Bihar,Desi
14/06/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
16/06/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
20/06/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
22/06/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
29/06/2005,Potato,24,Patna,FAQ,Patna City,800,650,700,Bihar,Desi
02/07/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
04/07/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
09/07/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
13/07/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
16/07/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
18/07/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
21/07/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
26/07/2005,Potato,24,Patna,FAQ,Patna City,750,625,700,Bihar,Desi
11/08/2005,Potato,24,Patna,FAQ,Patna City,750,625,700,Bihar,Desi
25/08/2005,Potato,24,Patna,FAQ,Patna City,750,625,700,Bihar,Desi
29/08/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
30/08/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
05/09/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
13/09/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
19/09/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
28/09/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
21/10/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
26/10/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
31/10/2005,Potato,24,Patna,FAQ,Patna City,800,670,750,Bihar,Desi
03/11/2005,Potato,24,Patna,FAQ,Patna City,800,670,750,Bihar,Desi
05/11/2005,Potato,24,Patna,FAQ,Patna City,800,670,700,Bihar,Desi
10/11/2005,Potato,24,Patna,FAQ,Patna City,800,670,750,Bihar,Desi
26/11/2005,Potato,24,Patna,FAQ,Patna City,1100,850,1000,Bihar,Desi
02/12/2005,Potato,24,Patna,FAQ,Patna City,1200,1050,1125,Bihar,Desi
23/12/2005,Potato,24,Patna,FAQ,Patna City,1000,900,950,Bihar,Desi
24/12/2005,Potato,24,Patna,FAQ,Patna City,1000,900,950,Bihar,Desi
26/12/2005,Potato,24,Patna,FAQ,Patna City,900,800,850,Bihar,Desi
28/12/2005,Potato,24,Patna,FAQ,Patna City,800,650,725,Bihar,Desi
08/01/2005,Onion,23,Patna,FAQ,Patna City,800,700,750,Bihar,Red
12/01/2005,Onion,23,Patna,FAQ,Patna City,800,700,750,Bihar,Red
17/01/2005,Onion,23,Patna,FAQ,Patna City,800,650,700,Bihar,Red
20/01/2005,Onion,23,Patna,FAQ,Patna City,800,650,700,Bihar,Red
25/01/2005,Onion,23,Patna,FAQ,Patna City,800,650,700,Bihar,Red
05/02/2005,Onion,23,Patna,FAQ,Patna City,800,650,725,Bihar,Red
07/02/2005,Onion,23,Patna,FAQ,Patna City,800,650,725,Bihar,Red
09/02/2005,Onion,23,Patna,FAQ,Patna City,800,650,725,Bihar,Red
16/02/2005,Onion,23,Patna,FAQ,Patna City,700,600,650,Bihar,Red
07/03/2005,Onion,23,Patna,FAQ,Patna City,600,500,550,Bihar,Red
19/03/2005,Onion,23,Patna,FAQ,Patna City,600,500,550,Bihar,Red
28/03/2005,Onion,23,Patna,FAQ,Patna City,600,500,550,Bihar,Red
29/03/2005,Onion,23,Patna,FAQ,Patna City,600,500,550,Bihar,Red
27/04/2005,Onion,23,Patna,FAQ,Patna City,700,550,625,Bihar,Red
02/05/2005,Onion,23,Patna,FAQ,Patna City,700,550,625,Bihar,Red
05/05/2005,Onion,23,Patna,FAQ,Patna City,700,550,600,Bihar,Red
14/05/2005,Onion,23,Patna,FAQ,Patna City,700,550,625,Bihar,Red
20/05/2005,Onion,23,Patna,FAQ,Patna City,400,300,350,Bihar,Red
24/05/2005,Onion,23,Patna,FAQ,Patna City,400,300,350,Bihar,Red
26/05/2005,Onion,23,Patna,FAQ,Patna City,400,300,350,Bihar,Red
27/05/2005,Onion,23,Patna,FAQ,Patna City,400,300,350,Bihar,Red
30/05/2005,Onion,23,Patna,FAQ,Patna City,400,300,350,Bihar,Red
10/06/2005,Onion,23,Patna,FAQ,Patna City,450,340,400,Bihar,Red
15/06/2005,Onion,23,Patna,FAQ,Patna City,450,340,400,Bihar,Red
24/06/2005,Onion,23,Patna,FAQ,Patna City,450,350,400,Bihar,Red
25/06/2005,Onion,23,Patna,FAQ,Patna City,450,300,400,Bihar,Red
30/06/2005,Onion,23,Patna,FAQ,Patna City,500,375,450,Bihar,Red
02/07/2005,Onion,23,Patna,FAQ,Patna City,500,375,450,Bihar,Red
08/07/2005,Onion,23,Patna,FAQ,Patna City,700,500,600,Bihar,Red
16/07/2005,Onion,23,Patna,FAQ,Patna City,700,500,600,Bihar,Red
05/08/2005,Onion,23,Patna,FAQ,Patna City,700,475,550,Bihar,Red
06/08/2005,Onion,23,Patna,FAQ,Patna City,700,475,550,Bihar,Red
16/08/2005,Onion,23,Patna,FAQ,Patna City,700,475,600,Bihar,Red
05/09/2005,Onion,23,Patna,FAQ,Patna City,1000,800,900,Bihar,Red
12/09/2005,Onion,23,Patna,FAQ,Patna City,1000,800,900,Bihar,Red
16/09/2005,Onion,23,Patna,FAQ,Patna City,1100,950,1025,Bihar,Red
01/10/2005,Onion,23,Patna,FAQ,Patna City,1300,1100,1200,Bihar,Red
14/10/2005,Onion,23,Patna,FAQ,Patna City,1300,1100,1200,Bihar,Red
17/10/2005,Onion,23,Patna,FAQ,Patna City,1300,1100,1200,Bihar,Red
18/10/2005,Onion,23,Patna,FAQ,Patna City,1300,1100,1200,Bihar,Red
25/10/2005,Onion,23,Patna,FAQ,Patna City,2300,2000,2250,Bihar,Red
31/10/2005,Onion,23,Patna,FAQ,Patna City,2000,1700,1850,Bihar,Red
02/11/2005,Onion,23,Patna,FAQ,Patna City,2000,1700,1850,Bihar,Red
15/11/2005,Onion,23,Patna,FAQ,Patna City,1700,1500,1600,Bihar,Red
24/11/2005,Onion,23,Patna,FAQ,Patna City,1700,1500,1600,Bihar,Red
30/11/2005,Onion,23,Patna,FAQ,Patna City,1600,1500,1550,Bihar,Red
06/12/2005,Onion,23,Patna,FAQ,Patna City,1600,1450,1525,Bihar,Red
14/12/2005,Onion,23,Patna,FAQ,Patna City,1300,1200,1250,Bihar,Red
16/12/2005,Onion,23,Patna,FAQ,Patna City,1300,1200,1250,Bihar,Red
20/12/2005,Onion,23,Patna,FAQ,Patna City,1300,1200,1250,Bihar,Red
21/12/2005,Onion,23,Patna,FAQ,Patna City,1300,1200,1250,Bihar,Red
27/12/2005,Onion,23,Patna,FAQ,Patna City,1100,1000,1050,Bihar,Red
04/01/2006,Rice,3,Patna,FAQ,Patna City,1300,1200,1250,Bihar,Fine
05/01/2006,Rice,3,Patna,FAQ,Patna City,1300,1200,1250,Bihar,Fine
10/01/2006,Rice,3,Patna,FAQ,Patna City,1300,1200,1250,Bihar,Fine
12/01/2006,Rice,3,Patna,FAQ,Patna City,1300,1200,1250,Bihar,Fine
14/01/2006,Rice,3,Patna,FAQ,Patna City,1300,1200,1250,Bihar,Fine
18/01/2006,Rice,3,Patna,FAQ,Patna City,1300,1200,1250,Bihar,Fine
25/01/2006,Rice,3,Patna,FAQ,Patna City,1300,1200,1250,Bihar,Fine
